,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-01-04,429.762,6.4375,11.1,False,424.8016054824454,434.79620102268547,433.3565929826931
2017-01-05,459.228,-1.0083333333333333,0.6,False,460.1600479065808,463.5214767112303,462.158156373348
2017-01-06,460.146,-1.5527777777777778,0.6,False,459.51938074715764,460.6462196012417,462.06875544545176
2017-01-07,455.787,-5.671875,-3.9,False,473.2778302610306,452.5343997535085,461.8870980985583
2017-01-08,457.437,-6.758333333333333,-4.4,False,479.2871301685487,453.701752200135,441.6429430375058
2017-01-09,493.903,-7.129166666666666,-5.0,False,490.3148246707052,477.20611068018644,481.9698138038374
2017-01-10,480.591,-0.0187499999999999,6.95,False,463.18982564912915,453.9022103253223,466.82486890850294
2017-01-11,433.669,8.149583333333334,10.6,False,419.22114988638145,433.1689432615977,426.3485547047678
2017-01-12,417.899,14.90625,18.3,False,397.5894991003902,423.3372761326239,417.9473033302108
2017-01-13,420.592,7.302083333333333,16.1,False,420.9226817205896,426.6347341148447,427.8800275076463
2017-01-14,422.903,-0.71875,0.6,False,441.29797775253087,432.3848540228194,432.4118691254084
2017-01-15,409.086,0.925,3.3,False,422.944389483374,419.5092230293656,418.86465505366255
2017-01-16,432.725,2.533333333333333,6.1,True,433.84036237962226,433.2249410725713,417.08993275781677
2017-01-17,437.963,4.221666666666667,5.3,False,429.9694983742993,449.0359541642632,440.99621527904293
2017-01-18,431.703,4.197916666666667,5.0,False,430.1576882365267,446.3977004143805,439.2118761939997
2017-01-19,424.35,5.9281250000000005,8.9,False,428.1811042663916,437.78106351045636,434.5271756339492
2017-01-20,422.625,5.335555555555556,7.2,False,428.85184626154563,437.90513247444596,431.2836950233889
2017-01-21,383.73,6.419513888888889,8.600000000000001,False,393.80684435731484,404.7834947057896,402.4496243162454
2017-01-22,378.915,7.127777777777777,8.3,False,385.337506051423,398.794651703662,391.9796599325432
2017-01-23,428.349,4.020833333333333,6.1,False,428.8778761893174,437.5160337830453,440.1351693773483
2017-01-24,442.037,2.4127314814814813,3.2999999999999994,False,440.4511793530276,455.0269323903413,449.60469386711924
2017-01-25,430.292,6.397916666666667,10.6,False,425.3932947103116,435.4161078170017,433.2677668134357
2017-01-26,424.921,8.841666666666667,12.2,False,417.80924549774585,430.22036703671637,424.6366812821318
2017-01-27,430.153,4.75,6.1,False,429.2321022451981,440.3356613899723,433.0572793744295
2017-01-28,409.87,2.4666666666666663,3.9,False,411.65329639457036,419.31417293752537,417.79469593323086
2017-01-29,399.86,3.5708333333333333,5.6,False,398.86332763844723,409.5198920259792,404.70586245202446
2017-01-30,443.417,0.7416666666666667,2.2,False,452.0542556571475,449.6614037446494,450.6109281472201
2017-01-31,460.098,-1.41875,1.1,False,460.920155699719,465.5355072220482,466.0271316001196
2017-02-01,440.904,5.2375,8.3,False,428.9185816958271,435.49277303019926,433.1494301923339
2017-02-02,439.68,3.454166666666666,7.2,False,432.06003092253115,436.3825253853784,439.8916450574795
2017-02-03,450.588,-1.4541666666666666,0.6,False,452.7292385763826,451.3466304246541,452.84240210312396
2017-02-04,428.112,-2.0625,1.1,False,439.0351645000751,430.37198371519213,432.3850009578042
2017-02-05,413.851,2.8791666666666664,5.6,False,407.0966191059366,407.02263253272406,403.230457212672
2017-02-06,430.649,5.425,8.9,False,428.23635005327696,426.98241582402824,432.38740916041957
2017-02-07,440.033,3.5049999999999994,5.6,False,430.99160786927285,435.89166356294305,440.39998641409096
2017-02-08,418.252,8.971111111111112,15.6,False,409.808556545504,423.03008823199593,421.98106721425046
2017-02-09,449.346,-2.2290972222222223,6.1,False,454.673910196566,448.59809255280794,473.6387777405649
2017-02-10,463.916,-3.3000000000000003,0.0,False,467.04582023412695,456.0459521984026,461.798651878235
2017-02-11,415.569,4.395833333333333,8.3,False,401.8879509174242,405.018518988901,406.7219765035803
2017-02-12,417.591,0.7462103174603175,3.9,False,426.1111012242303,414.6019643104444,409.51708130760437
2017-02-13,445.859,1.4104166666666669,3.3,False,439.13828710259315,441.51431369286274,442.9040268159322
2017-02-14,440.332,1.3333333333333333,4.4,False,439.49685997057895,441.34361460998286,449.7177106676812
2017-02-15,433.259,4.229166666666667,7.8,False,429.09861215279363,437.7333119123176,436.8872377415952
2017-02-16,444.204,-0.1166666666666666,1.7,False,450.01354839109916,452.0024257631427,450.9970426354595
2017-02-17,437.396,1.1083333333333334,5.0,False,438.42253996575374,438.84880915076104,442.1338762443935
2017-02-18,388.87,10.170833333333333,17.2,False,372.4645959803414,389.36981505206404,388.2745637268341
2017-02-19,362.897,15.041666666666666,18.3,False,358.72338308513804,380.93533155441474,376.4462412187314
2017-02-20,390.397,8.583333333333334,12.2,True,412.317213141046,417.50972540523435,393.0268645196894
2017-02-21,415.464,4.983333333333333,7.8,False,429.0927824949342,430.50450191371505,435.6392673485167
2017-02-22,401.542,9.404166666666669,13.9,False,403.69945339279906,424.007520407041,419.43684289718584
2017-02-23,393.693,12.765972222222222,18.3,False,397.5894991003902,415.03759463542735,412.1280885323564
2017-02-24,386.338,17.045833333333334,20.6,False,397.5894991003902,410.48276670110494,406.38654776709654
2017-02-25,363.207,12.486597222222224,16.424999999999997,False,366.6777002457264,388.3226509843005,380.7959670054289
2017-02-26,379.389,3.766666666666667,6.1,False,393.5649895952221,404.4152261456587,400.5893431039839
2017-02-27,413.792,7.095833333333334,11.7,False,415.32481204330986,421.65292601967764,427.1605208381501
2017-02-28,402.941,11.053472222222224,14.4,False,398.3195090020246,417.49022794619725,416.32131269214483
2017-03-01,396.317,16.185416666666665,20.6,False,397.5894991003902,400.23455896018606,396.2269142769853
2017-03-02,408.448,7.966666666666666,17.8,False,412.5782587289075,404.4191400078978,412.473254706047
2017-03-03,432.261,0.1166666666666666,3.9,False,443.2685861067286,433.0021966716713,438.7809827373966
2017-03-04,430.211,-4.7250000000000005,-1.1,False,456.4454404164226,433.016124448792,440.6911369459746
2017-03-05,428.554,-3.8625,2.2,False,450.64471087694255,416.0573966886752,443.70345598468975
2017-03-06,436.103,2.1166666666666667,6.7,False,432.95935071610916,427.9025512614728,429.0397149450719
2017-03-07,418.233,8.924999999999999,13.3,False,411.0572915634956,408.14131386466306,407.9748415206052
2017-03-08,396.676,12.69375,14.4,False,398.05621009051146,403.4881706974926,400.0019733741102
2017-03-09,397.909,12.295833333333334,16.1,False,397.71753282473037,401.62490481939926,399.04982661835527
2017-03-10,429.682,1.3683928571428572,8.3,False,432.4892696425304,423.00229056977525,428.2814073705392
2017-03-11,439.384,-5.3500000000000005,-2.2,False,467.9686868659119,436.6973294425612,437.48008823786176
2017-03-12,415.508,-4.352173913043478,-1.7,False,458.0112995276252,425.48503473648236,405.4567693999294
2017-03-13,457.889,-2.7583333333333333,1.7,False,452.26591915315163,445.9845880998705,453.7575145817765
2017-03-14,448.541,-1.990972222222222,-0.6,False,449.3054789207137,446.47427418865306,450.0797007941794
2017-03-15,463.242,-4.7875,-3.3,False,468.78763292800267,461.6893640927791,446.72894202693857
2017-03-16,452.114,-0.45,3.9,False,445.2199537088477,438.5246261766844,448.25519736926253
2017-03-17,430.938,2.920833333333333,7.8,False,430.7867093709294,420.8836844130518,422.7504519598509
2017-03-18,410.421,1.9873611111111111,3.3,False,413.0751218598469,408.7390031840042,399.6581039207915
2017-03-19,387.276,4.345833333333333,8.3,False,385.81764541993766,386.0915555558183,384.6027517483378
2017-03-20,416.922,5.791666666666667,10.6,False,423.62538486891674,416.16862108302143,416.98110348276214
2017-03-21,405.51,9.8375,14.4,False,399.8400499309986,406.5003997800207,404.9098025783971
2017-03-22,424.074,1.6958333333333335,10.0,False,434.2861559261778,423.8627431230037,432.65606910231645
2017-03-23,435.592,0.2249999999999999,5.6,False,442.88616957362086,433.9399807795346,440.94619725992266
2017-03-24,420.495,7.6875,13.3,False,413.36982109276136,406.26905292261847,406.618783905983
2017-03-25,384.68,11.379166666666668,16.1,False,370.214050803393,377.26624190745406,368.1705866627718
2017-03-26,384.954,4.1090277777777775,5.733333333333333,False,389.70816258023734,391.02964757054184,384.279543772656
2017-03-27,410.982,6.761805555555555,11.133333333333333,False,414.39245955052314,414.15576428210744,413.41051234668356
2017-03-28,410.567,6.207291666666666,7.8,False,417.94366592703113,417.7176903069444,416.01297352681047
2017-03-29,398.128,9.55625,14.4,False,399.8400499309986,406.2031401287982,404.28971737125244
2017-03-30,405.791,6.704166666666667,10.6,False,414.40040390110204,413.5881920783599,413.92958377849413
2017-03-31,419.431,4.051527777777777,6.7,False,427.80917962460495,420.59712459281644,417.74472263924486
2017-04-01,388.613,5.36875,7.9,False,395.44932305748966,381.2108909709905,381.97655333054126
2017-04-02,361.94,10.954166666666666,16.7,False,355.95721694490055,355.4823668447484,357.1252072202659
2017-04-03,391.158,12.475,17.2,False,392.0744852347317,381.85879870364096,388.32464375565723
2017-04-04,401.023,9.060416666666669,10.6,False,405.3119493831711,400.55291350437915,400.6227256284943
2017-04-05,395.653,10.61111111111111,17.2,False,393.05618097602047,390.8796212195091,396.002744035018
2017-04-06,409.64,7.0575793650793655,11.1,False,410.8238900825464,401.9700039599352,407.28554030875375
2017-04-07,407.942,7.702083333333333,10.6,False,410.3085654235869,397.07373164867937,399.7439685637089
2017-04-08,373.724,8.541666666666666,13.3,False,377.89436173577116,367.90828758059826,372.51267351142405
2017-04-09,351.42,12.291666666666666,18.9,False,349.8449712825983,353.02866234114674,352.9207901748462
2017-04-10,379.505,18.133333333333333,23.3,False,391.9619339416282,381.3404365056781,381.54062689144837
2017-04-11,383.173,20.304166666666667,26.7,False,403.00813034027203,394.05004836974695,394.2406931304672
2017-04-12,385.192,18.725,23.3,False,394.46121278155414,388.51027486885545,383.91560956216506
2017-04-13,377.039,13.258333333333333,17.8,False,391.9619339416282,388.7048328725082,386.0775617756387
2017-04-14,365.565,13.379166666666668,18.3,False,391.9619339416282,385.27263633602604,381.0948940284994
2017-04-15,345.772,14.3625,18.3,False,359.24669585373323,359.8161253124834,351.9717863802938
2017-04-16,342.813,22.27083333333333,29.4,False,412.2937046285717,362.813862656549,367.4381905284041
2017-04-17,379.092,19.7,23.3,False,403.17628513807193,382.26659251279494,385.3510244763915
2017-04-18,373.603,12.916666666666666,18.9,False,391.9619339416282,389.8794406467826,389.4602965152487
2017-04-19,383.193,8.95625,11.1,False,405.5125864156144,399.1383900609761,399.5483314821722
2017-04-20,383.925,13.294791666666669,18.3,False,391.9619339416282,388.44056103287517,386.1787319246332
2017-04-21,382.336,10.098065476190476,11.95,False,393.8699658215866,392.3963259651677,390.9416577206688
2017-04-22,355.726,11.34375,13.3,False,361.63552843798925,364.75288668455704,361.44423834710665
2017-04-23,339.792,12.033333333333331,18.3,False,349.8449712825983,353.4976197962529,353.6470059380042
2017-04-24,374.474,12.458333333333334,15.6,False,392.3120492571764,382.87690580126196,387.60589192728554
2017-04-25,385.557,10.801388888888887,12.2,False,393.2318980537283,396.5588492509488,394.5303437485635
2017-04-26,383.72,13.717083333333331,15.0,False,392.1994979640729,390.31077639686123,385.8348121901488
2017-04-27,387.814,16.228125000000002,20.0,False,391.9619339416282,387.3137746712809,382.08107345870576
2017-04-28,389.979,21.211944444444445,28.3,False,403.3653674547185,392.874391233574,393.2238676704234
2017-04-29,374.355,23.73888888888889,28.9,False,436.2184929136633,373.8545933161373,388.54899911690666
2017-04-30,349.979,15.120833333333332,20.0,False,353.2330064582455,351.6658082713932,348.9506946331867
2017-05-01,383.681,15.197916666666666,22.2,False,388.7980307744268,387.007366438103,380.6845619889996
2017-05-02,391.008,20.538888888888888,23.3,False,417.4467260900267,398.9922398060644,411.39465781792666
2017-05-03,377.49,15.491666666666667,18.3,False,388.82772656531705,388.505697056122,392.4560577342122
2017-05-04,376.875,12.458333333333334,17.2,False,388.94357143753933,387.43491860778425,381.79508948536875
2017-05-05,386.073,12.592152777777777,15.0,False,388.91228920998407,385.5602901791114,376.4882472170871
2017-05-06,351.988,15.081944444444444,18.3,False,360.81683183630975,355.11517998163396,355.52708062748684
2017-05-07,344.812,10.646527777777775,12.2,False,360.2231109393288,347.3077779906779,350.11672304957426
2017-05-08,379.29,10.595833333333331,13.9,False,389.82307791703994,382.0043263625054,383.0279834468862
2017-05-09,381.089,11.704166666666666,16.1,False,388.91292835715126,384.4782275324388,384.7499611632136
2017-05-10,377.357,13.7375,21.1,False,388.78742875896785,388.831804963739,381.06952178294534
2017-05-11,375.081,12.018181818181818,16.1,False,389.07160516187946,387.0119617029684,382.3296004377811
2017-05-12,372.55,12.358333333333334,16.7,False,388.8027589118795,385.7996170363659,375.4423102589607
2017-05-13,352.759,9.585833333333332,11.7,False,365.7433748960994,354.2550197171363,353.0861996783576
2017-05-14,338.471,12.890277777777778,18.3,False,349.4265364942189,346.99466159470137,347.30126348947795
2017-05-15,375.654,15.525,19.4,False,388.7980307744268,385.01708519391354,385.4200390464165
2017-05-16,385.184,19.77083333333333,25.6,False,407.0085586207205,400.9210655656385,401.7704045279192
2017-05-17,429.737,25.5125,32.2,False,460.2139346945303,423.37463278859997,455.35581356640495
2017-05-18,498.643,28.45,33.3,False,555.0567987346604,436.57005239372415,497.9174812545503
2017-05-19,498.557,27.59166666666667,32.2,False,539.4004935807409,431.36269440180905,485.5927170566996
2017-05-20,373.047,15.791666666666666,18.9,False,361.4741121114907,356.1295790900491,358.1838618950244
2017-05-21,347.059,15.25,19.4,False,353.69914792880166,349.1616341291652,350.03684195010334
2017-05-22,388.695,13.915972222222225,16.083333333333332,False,388.66035954956067,382.52434351883255,384.0649500786459
2017-05-23,387.526,17.110416666666666,20.0,False,389.70774588697134,390.3429184612395,393.25348341264055
2017-05-24,390.62,16.600694444444446,19.4,False,389.6285351428697,390.1218465260383,397.2912920745795
2017-05-25,388.844,13.943005952380952,15.0,False,389.18113545998415,387.60471669361584,390.54745883709484
2017-05-26,387.818,17.965625,22.8,False,390.414405962754,395.756865359786,389.53010669981217
2017-05-27,354.893,18.635416666666668,21.7,False,366.2216978369903,362.37697370629417,371.9178361331012
