,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-07-12,101.833,24.65833333333333,31.7,False,97.32213254718388,95.89839806042394,95.18216101022223
2017-07-13,99.69,24.308333333333334,31.1,False,93.57061181400871,93.62901960576858,94.27573932383592
2017-07-14,97.322,24.104166666666668,30.6,False,92.91421920081895,94.81928922851951,92.8808180555893
2017-07-15,92.906,25.65416666666667,32.2,False,90.6430360934833,91.98268602017356,89.53229116483176
2017-07-16,92.343,25.48333333333333,30.6,False,90.12964851375013,87.17026046425423,87.3147783055031
2017-07-17,102.339,24.570833333333336,30.6,False,96.63429709756078,95.56548473297127,94.50879052625137
2017-07-18,101.183,24.825,31.1,False,97.87652222819732,97.23025380964812,95.79384364917986
2017-07-19,102.285,25.23333333333333,31.1,False,98.76087399503605,96.51837987031449,97.10615457211117
2017-07-20,102.001,24.96666666666667,31.7,False,97.29942910781443,95.31234240679791,95.94339666812358
2017-07-21,97.35,23.954166666666666,30.0,False,93.5170204017897,94.03598905893313,92.69350331452307
2017-07-22,90.75,24.366666666666664,30.6,False,90.79432066624867,87.86683116581924,86.44825261089969
2017-07-23,89.335,24.27083333333333,31.1,False,85.41167674348948,85.06876948980282,83.57587412277893
2017-07-24,93.366,23.110416666666666,28.6,False,89.92952903559002,90.93204325653448,91.0875312524032
2017-07-25,93.669,22.99722222222222,29.4,False,88.39230397104564,92.1547024415449,91.17802010890848
2017-07-26,96.516,23.491666666666664,30.0,False,92.1343969082284,92.26014137711527,92.49159178452298
2017-07-27,99.709,24.808333333333334,32.8,False,94.78138110320275,95.83589432141126,95.02487562727755
2017-07-28,95.83,23.27916666666667,30.6,False,90.04241629322387,93.19274488728905,90.4782948142955
2017-07-29,88.353,23.20625,32.2,False,84.78991664024029,86.83890499044003,82.40359215341708
2017-07-30,85.063,23.18958333333333,28.9,False,79.1842464001114,81.07799111986334,81.34197404561206
2017-07-31,92.379,23.15277777777777,30.6,False,88.74515504465097,92.65985177330491,90.37920091453255
2017-08-01,100.724,27.13611111111111,37.8,False,99.32910177901567,102.76331279018035,100.34330981583427
2017-08-02,110.898,28.941666666666663,36.1,False,107.64936424614206,107.57537076338019,106.43147895991541
2017-08-03,113.287,28.475,34.4,False,106.44511920904093,104.68052467257596,105.64273723394386
2017-08-04,108.714,26.37777777777778,31.7,False,102.55654640096117,97.8859724642927,99.64981684048955
2017-08-05,92.282,23.78125,30.0,False,90.09203582582708,84.7962372892027,85.59827380391131
2017-08-06,86.722,23.479166666666668,28.3,False,83.4825094339532,80.1920451655879,83.0401259490868
2017-08-07,96.168,24.058333333333334,30.0,False,94.6961411690951,94.41224042015475,93.8711559451349
2017-08-08,98.657,25.14583333333333,32.8,False,95.23787484508013,96.99956849400309,96.62655416619212
2017-08-09,96.592,24.385416666666668,31.7,False,95.08629959168829,96.62133617130281,94.99272121910037
2017-08-10,97.062,24.879166666666663,32.2,False,95.2182908264468,96.73392518222228,96.08599485313651
